"code_site";"code_station";"date_obs_elab";"resultat_obs_elab";"date_prod";"code_statut";"libelle_statut";"code_methode";"libelle_methode";"code_qualification";"libelle_qualification";"longitude";"latitude";"grandeur_hydro_elab"
"F7000001";"F700000103";"2024-06-22";"599263.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-23";"645463.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-24";"620158.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-25";"563449.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-26";"489810.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-27";"443966.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-28";"418354.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-29";"392690.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-30";"402024.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-01";"479159.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-02";"537952.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-03";"538683.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-04";"513932.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-05";"502434.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-06";"496690.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-07";"490586.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-08";"480171.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-09";"476318.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-10";"468546.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-11";"447660.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-12";"511455.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-13";"497602.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-14";"497811.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-15";"448486.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-16";"404947.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-17";"394585.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-18";"369252.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-19";"336488.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-20";"333004.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-21";"366878.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-22";"378571.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-23";"379660.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-24";"340532.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-25";"351472.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-26";"346217.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-27";"362677.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-28";"407821.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-29";"403580.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-30";"329014.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-07-31";"310077.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-01";"341823.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-02";"411276.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-03";"452521.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-04";"421508.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-05";"357634.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-06";"327320.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-07";"323289.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-08";"303503.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-09";"301487.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-10";"301358.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-11";"300120.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-12";"301379.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-13";"293243.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-14";"303950.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-15";"300792.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-16";"292079.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-17";"338166.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-18";"359411.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-19";"346284.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-20";"336724.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-21";"323409.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-22";"288391.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-23";"270660.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-24";"258699.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-25";"249513.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-26";"229040.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-27";"213471.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-28";"233231.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-29";"217996.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-30";"230520.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-08-31";"204196.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-01";"222030.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-02";"216595.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-03";"199085.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-04";"201349.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-05";"341067.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-06";"394676.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-07";"351268.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-08";"331566.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-09";"330594.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-10";"319696.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-11";"317923.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-12";"312594.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-13";"316222.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-14";"310328.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-15";"312407.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-16";"304152.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-17";"290803.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-18";"295032.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-19";"289340.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-20";"278151.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-21";"277578.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-22";"279320.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-23";"288327.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-24";"288945.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-25";"307611.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-26";"468524.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-27";"576488.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-28";"588863.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-29";"493735.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-09-30";"437614.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-01";"410929.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-02";"381108.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-03";"388184.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-04";"400819.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-05";"384642.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-06";"375826.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-07";"375030.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-08";"396627.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-09";"568982.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-10";"818865.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-11";"928334.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-12";"956395.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-13";"816232.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-14";"684900.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-15";"618767.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-16";"595918.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-17";"587420.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-18";"599096.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-19";"635616.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-20";"620323.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-21";"582101.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-22";"512888.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-23";"494462.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-24";"468605.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-25";"430506.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-26";"453321.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-27";"450095.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-28";"426608.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-29";"420043.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-30";"410250.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-10-31";"395230.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-01";"383866.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-02";"376479.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-03";"355473.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-04";"334690.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-05";"334707.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-06";"323121.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-07";"320065.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-08";"309697.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-11-09";"301744.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
